Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,SEA27 28 SEA27 28 P4 003,345 Boren Ave N,"P4 level, next to passenger elevators. Garage entrance from Harrison street.",Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.621851,-122.336423,2026-02-24,193623,2026-02-24 01:41:44 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SEA29 SEA29 - 1,207 Boren Ave N,"Parking garage P-3 Level, next to elevators. Entrance to the garage from Thomas street.",Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.620496,-122.33622,2026-02-24,193625,2026-02-24 01:42:14 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SEA29 SEA29 - 2,207 Boren Ave N,"Parking garage P-3 Level, next to elevators. Entrance to the garage from Thomas street.",Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.620275,-122.336253,2026-02-24,193626,2026-02-24 01:42:14 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SEA29 SEA29 - 4,207 Boren Ave N,"Parking garage P-3 Level, next to elevators. Entrance to the garage from Thomas street.",Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.620392,-122.336265,2026-02-24,193627,2026-02-24 01:42:22 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SEA29 SEA29 - 3,207 Boren Ave N,"Parking garage P-3 Level, next to elevators. Entrance to the garage from Thomas street.",Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.620267,-122.336259,2026-02-24,193628,2026-02-24 01:42:23 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SEA29 SEA29 - 5,207 Boren Ave,"Parking garage P-3 Level, next to elevators. Entrance to the garage from Thomas street.",Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.62036,-122.336252,2026-02-24,193629,2026-02-24 01:42:23 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA23 P1 001,535 Terry Ave N,"Parking garage P-1 Level, next to entrance door. Entrance to the garage from Mercer street.",Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.623917,-122.337695,2026-02-24,193630,2026-02-24 01:42:55 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 7,2121 8th Ave,Level P2,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61664,-122.338877,2026-02-24,193631,2026-02-24 01:44:01 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 1,2121 8th Ave,Level P2,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61669,-122.338963,2026-02-24,193632,2026-02-24 01:44:01 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 9,2121 8th Ave,Level P3,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616677,-122.339024,2026-02-24,193633,2026-02-24 01:44:02 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 8,2121 8th Ave,Level P3,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616684,-122.339013,2026-02-24,193634,2026-02-24 01:44:02 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 3,2121 8th Ave,Level P4,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616676,-122.338931,2026-02-24,193635,2026-02-24 01:44:02 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 4,2121 8th Ave,Level P4,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61669,-122.338985,2026-02-24,193636,2026-02-24 01:44:02 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 10,2121 8th Ave,Level 5,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616684,-122.33897,2026-02-24,193637,2026-02-24 01:44:02 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 2,2121 8th Ave,Level P5,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616712,-122.33907,2026-02-24,193638,2026-02-24 01:44:02 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 6,2121 8th Ave,Level P6,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616632,-122.338942,2026-02-24,193639,2026-02-24 01:44:02 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA42 - 5,2121 8th Ave,Level P6,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616654,-122.338888,2026-02-24,193640,2026-02-24 01:44:03 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA43 - 5,2250 7th Ave,Level P1,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61751,-122.340955,2026-02-24,193641,2026-02-24 01:54:36 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA43 - 2,2250 7th Ave,Level P1,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.617088,-122.339838,2026-02-24,193642,2026-02-24 01:54:37 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA43 - 7,2250 7th Ave,Level P1,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61751,-122.34093,2026-02-24,193643,2026-02-24 01:54:37 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA43 - 6,2250 7th Ave,Level P1,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.617528,-122.340928,2026-02-24,193644,2026-02-24 01:54:37 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA43 - 3,2250 7th Ave,Level P1,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.617167,-122.33982,2026-02-24,193645,2026-02-24 01:54:38 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA43 - 4,2250 7th Ave,Level P1,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.617495,-122.340974,2026-02-24,193646,2026-02-24 01:54:38 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA43 - 1,2250 7th Ave,Level P1,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.617111,-122.339836,2026-02-24,193647,2026-02-24 01:54:49 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA44 - 2,2200 6th Ave,Level P5,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616677,-122.341108,2026-02-24,193665,2026-02-24 02:13:01 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA44 - 3,2200 6th Ave,Level P2,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616638,-122.34103,2026-02-24,193666,2026-02-24 02:13:01 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA44 - 4,2200 6th Ave,Level P2,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616654,-122.341021,2026-02-24,193667,2026-02-24 02:13:01 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA44 - 1,2200 6th Ave,Level P2,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616696,-122.341147,2026-02-24,193668,2026-02-24 02:13:03 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA94 05,333 108th Ave NE,"Level C of parking garage, southwest corner",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.613364,-122.196731,2026-02-24,193683,2026-02-24 02:18:59 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA94 10,333 108th Ave NE,"Level C of parking garage, southwest corner",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.613372,-122.196796,2026-02-24,193684,2026-02-24 02:19:00 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA94 09,333 108th Ave NE,"Level C of parking garage, southwest corner",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.613343,-122.196839,2026-02-24,193685,2026-02-24 02:19:00 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA94 04,333 108th Ave NE,"Level C of parking garage, southwest corner",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.613386,-122.196667,2026-02-24,193686,2026-02-24 02:19:00 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA94 01,333 108th Ave NE,"Level C of parking garage, southwest corner",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.613372,-122.196721,2026-02-24,193687,2026-02-24 02:19:00 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA94 02,333 108th Ave NE,"Level C of parking garage, southwest corner",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.613386,-122.19671,2026-02-24,193688,2026-02-24 02:19:00 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA94 11,333 108th Ave NE,"Level D of parking garage, southwest corner",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61335,-122.196817,2026-02-24,193689,2026-02-24 02:19:01 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA94 06,333 108th Ave NE,"Level C of parking garage, southwest corner",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.613401,-122.19671,2026-02-24,193690,2026-02-24 02:19:01 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA94 13,333 108th Ave NE,"Level D of parking garage, southwest corner",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.613357,-122.196882,2026-02-24,193691,2026-02-24 02:19:01 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA94 08,333 108th Ave NE,"Level D of parking garage, southwest corner",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.613364,-122.196774,2026-02-24,193692,2026-02-24 02:19:01 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA94 12,333 108th Ave NE,"Level D of parking garage, southwest corner",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.613357,-122.196624,2026-02-24,193693,2026-02-24 02:19:01 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA94 07,333 108th Ave NE,"Level D of parking garage, southwest corner",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.613343,-122.196753,2026-02-24,193694,2026-02-24 02:19:01 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA94 03,333 108th Ave NE,"Level D of parking garage, southwest corner",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.613343,-122.196699,2026-02-24,193695,2026-02-24 02:19:02 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMZ SEA94 14,333 108th Ave NE,"Level D of parking garage, southwest corner",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.613106,-122.197548,2026-02-24,193711,2026-02-24 02:23:01 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Century Apartments - Retail Parking,101 Taylor Ave N,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.618918,-122.346874,2026-02-24,193780,2026-02-24 00:38:46 UTC,,,,2021-08-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Century Apartments - Residential Parking,101 Taylor Ave N,,Seattle,WA,98109,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,47.619488,-122.346886,2026-02-24,193830,2026-02-24 00:38:47 UTC,,,,2021-08-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,UWB CASCADIA CC WEST LEVEL 2 N,18231 110th Ave NE,Facing south,Bothell,WA,98011,,888-758-4389,E,,Public,Mon: 6:00am-10:00pm; Tue: 6:00am-10:00pm; Wed: 6:00am-10:00pm; Thu: 6:00am-10:00pm; Fri: 6:00am-10:00pm; Sat: 6:00am-10:00pm; Sun: 6:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.75969,-122.193886,2026-02-24,193876,2026-02-24 02:08:02 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UWB CASCADIA CC WEST LEVEL 4 W,18231 110th Ave NE,Facing West,Bothell,WA,98011,,888-758-4389,E,,Public,Mon: 6:00am-10:00pm; Tue: 6:00am-10:00pm; Wed: 6:00am-10:00pm; Thu: 6:00am-10:00pm; Fri: 6:00am-10:00pm; Sat: 6:00am-10:00pm; Sun: 6:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.759644,-122.1939,2026-02-24,193877,2026-02-24 02:08:02 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UWB CASCADIA CC WEST LEVEL 2E,18231 110th Ave NE,Facing East - Level 2 Garage has limited hours of entry,Bothell,WA,98011,,888-758-4389,E,,Public,Mon: 6:00am-10:00pm; Tue: 6:00am-10:00pm; Wed: 6:00am-10:00pm; Thu: 6:00am-10:00pm; Fri: 6:00am-10:00pm; Sat: 6:00am-10:00pm; Sun: 6:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.75966,-122.19387,2026-02-24,193878,2026-02-24 02:08:03 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UWB CASCADIA CC WEST LEVEL 1 W,18231 110th Ave NE,Facing West,Bothell,WA,98011,,888-758-4389,E,,Public,Mon: 6:00am-10:00pm; Tue: 6:00am-10:00pm; Wed: 6:00am-10:00pm; Thu: 6:00am-10:00pm; Fri: 6:00am-10:00pm; Sat: 6:00am-10:00pm; Sun: 6:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.759647,-122.193886,2026-02-24,193879,2026-02-24 02:08:03 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UWB CASCADIA CC WEST LEVEL 3 E,18231 110th Ave NE,Facing East level 3,Bothell,WA,98011,,888-758-4389,E,,Public,Mon: 6:00am-10:00pm; Tue: 6:00am-10:00pm; Wed: 6:00am-10:00pm; Thu: 6:00am-10:00pm; Fri: 6:00am-10:00pm; Sat: 6:00am-10:00pm; Sun: 6:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.75966,-122.19386,2026-02-24,193880,2026-02-24 02:08:03 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UWB CASCADIA CC WEST LEVEL 2 W,18231 110th Ave NE,Level 2 Facing West,Bothell,WA,98011,,888-758-4389,E,,Public,Mon: 6:00am-10:00pm; Tue: 6:00am-10:00pm; Wed: 6:00am-10:00pm; Thu: 6:00am-10:00pm; Fri: 6:00am-10:00pm; Sat: 6:00am-10:00pm; Sun: 6:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.75964,-122.19391,2026-02-24,193881,2026-02-24 02:08:07 UTC,,,,2021-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Kroger Fred Meyer 655 (Port Orchard, WA)",1900 SE Sedgwick Rd,,Port Orchard,WA,98366,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,47.50453,-122.62941,2026-02-24,193924,2026-02-24 04:32:52 UTC,,,,2021-08-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UWB CASCADIA CC WEST LEVEL 1 E,18231 110th Ave NE,West Garage Level 1 Facing East,Bothell,WA,98011,,888-758-4389,E,,Public,Mon: 6:00am-10:00pm; Tue: 6:00am-10:00pm; Wed: 6:00am-10:00pm; Thu: 6:00am-10:00pm; Fri: 6:00am-10:00pm; Sat: 6:00am-10:00pm; Sun: 6:00am-10:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.759598,-122.193902,2026-02-24,193929,2026-02-24 02:08:02 UTC,,,,2021-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Overlake Medical Pavilion - Garage 5,1231 116th Ave NE,,Bellevue,WA,98004,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.621194,-122.186139,2026-02-24,193933,2026-02-24 00:05:25 UTC,,,,2021-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Red Parking Lot,110 9th Ave SW,,Puyallup,WA,98371,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.185296,-122.299236,2026-02-24,194033,2026-02-24 00:05:17 UTC,,,,2021-08-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,AHP STATIONS HAAGEN 1,1330 NE 136th Ave,,Vancouver,WA,98684,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,45.632629,-122.535748,2026-02-24,194315,2026-02-24 02:22:44 UTC,,,,2021-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AHP STATIONS HAAGEN 2,1330 NE 136th Ave,,Vancouver,WA,98684,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,45.631786,-122.535136,2026-02-24,194316,2026-02-24 02:22:44 UTC,,,,2021-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1217 STATE SATURNA 01,1217 N State St,Against the building .,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.747824,-122.478347,2026-02-24,194653,2026-02-24 02:23:10 UTC,,,,2021-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HUB Garage,19235 International Boulevard,,Seattle,WA,98188,,888-998-2546,E,,Public,24 hours daily,,,,,,44,,,Blink Network,https://blinkcharging.com,GPS,47.43001676,-122.2961501,2026-02-24,194709,2026-02-24 00:50:27 UTC,,,,2019-08-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$1.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",,,,,,,,,,false,,,,,,,,,false,
ELEC,531608  UW Tacoma C17 Garage,1717 Market Street,,Tacoma,WA,98402,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,47.2464713,-122.4396442,2026-02-24,194710,2026-02-24 00:11:57 UTC,,,,2019-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Light House Park,609 Front Street,,Mukilteo,WA,98275,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,47.9487555,-122.3062009,2026-02-24,194789,2026-02-24 00:20:42 UTC,,,,2018-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,false,,,,,,,,,false,
ELEC,Main Street #5,Main & 6th Streets.,,Edmonds,WA,98020,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,47.8105149,-122.3748742,2026-02-24,194790,2026-02-24 00:15:34 UTC,,,,2019-04-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,false,,,,,,,,,false,
